,store_num,city,sale_sum,sale_mean,county_num,zip_code,liters_sold_sum,liters_sold_mean,price_per_liter_mean,margin_mean,q1_2015_sales,q1_2016_sales
711,4517,CEDAR RAPIDS,4748.4,131.9,57,52402,468.3,13.0083333333,13.2919708995,3.87277777778,116.4,703.44
712,4518,WEST DES MOINES,4523.54,129.244,77,50266,279.75,7.99285714286,17.3405714286,4.10228571429,512.66,756.54
713,4519,WEST DES MOINES,6177.94,143.673023256,77,50266,375.3,8.72790697674,17.1558028793,4.54720930233,919.92,1330.68
714,4520,HUXLEY,5027.34,139.648333333,85,50124,351.0,9.75,15.6107936508,4.25,846.24,828.48
715,4521,GRAND JUNCTION,3897.19,139.185357143,37,50107,342.0,12.2142857143,17.3593877551,4.42928571429,858.98,286.44
716,4522,MONROE,2895.23,53.6153703704,50,50170,239.08,4.42740740741,16.9713904837,3.42277777778,215.39,200.68
717,4523,EXIRA,3208.02,145.819090909,5,50076,295.5,13.4318181818,12.6855194805,3.95590909091,372.72,338.34
718,4524,NORA SPRINGS,4407.97,100.181136364,34,50458,316.61,7.19568181818,18.7741693723,4.03022727273,775.5,29.22
719,4525,AKRON,5469.42,79.2669565217,75,51001,429.63,6.22652173913,16.7241269841,4.17333333333,799.72,420.69
720,4527,GILMORE CITY,1773.6,110.85,46,50541,195.0,12.1875,12.5399404762,2.96125,380.64,298.8
721,4528,MARSHALLTOWN,2495.7,113.440909091,64,50158,162.3,7.37727272727,17.5818181818,3.20181818182,769.56,90.0
722,4529,BUFFALO CENTER,1651.98,137.665,95,50424,154.5,12.875,11.2850793651,3.71583333333,299.52,179.16
723,4530,ELY,4725.85,109.903488372,57,52227,348.6,8.10697674419,17.2903820598,4.1423255814,885.52,484.98
724,4531,AFTON,3262.08,271.84,88,50830,265.5,22.125,17.5519047619,3.91333333333,450.0,538.32
725,4532,SIOUX RAPIDS,1586.4,144.218181818,11,50585,147.0,13.3636363636,11.0280519481,3.28363636364,,
726,4533,ST ANSGAR,2109.18,117.176666667,66,50472,221.55,12.3083333333,11.383260582,2.94555555556,,171.6
727,4535,DUBUQUE,4636.66,122.017368421,31,52001,323.25,8.50657894737,16.3851503759,4.01552631579,381.4,754.2
728,4536,DUBUQUE,2429.94,67.4983333333,31,52003,190.52,5.29222222222,16.9333333333,3.27666666667,20.4,506.03
729,4537,LEON,3928.82,126.736129032,27,50144,274.5,8.85483870968,16.093640553,3.96806451613,1381.56,261.5
730,4538,CLARKSVILLE,3905.97,162.74875,12,50619,320.25,13.34375,12.964702381,4.13958333333,248.64,198.0
731,4539,SCRANTON,2329.61,93.1844,37,51462,190.05,7.602,14.4420047619,3.5012,121.44,770.85
732,4540,BELLEVUE,3241.62,104.568387097,49,52031,213.95,6.90161290323,17.414984639,3.87161290323,255.14,551.0
733,4541,DELMAR,2118.0,73.0344827586,23,52037,161.38,5.56482758621,16.7078735632,4.05551724138,,175.2
734,4542,LAURENS,1653.8,118.128571429,76,50554,153.0,10.9285714286,12.6591156463,3.24857142857,,225.0
735,4543,MARION,3328.88,158.518095238,57,52302,193.8,9.22857142857,21.7725623583,4.15047619048,406.68,315.66
736,4544,OSCEOLA,2705.64,135.282,20,50213,222.9,11.145,13.9375714286,2.801,737.28,63.0
737,4545,COUNCIL BLUFFS,11089.98,93.9828813559,78,51503,679.85,5.76144067797,19.7178772346,5.28813559322,1522.86,1082.7
738,4546,GLIDDEN,3648.37,98.6045945946,14,51443,237.68,6.42378378378,17.2252462437,4.31918918919,396.14,283.92
739,4547,HAMPTON,7148.78,96.6051351351,35,50441,552.25,7.46283783784,13.6613384813,4.29621621622,872.58,877.41
740,4548,WALKER,2790.5,139.525,57,52352,288.0,14.4,11.9721190476,3.734,498.9,
741,4549,COLO,3797.34,140.642222222,85,50056,337.5,12.5,12.8303703704,4.28407407407,324.0,755.16
742,4551,URBANA,3011.52,103.845517241,6,52345,276.5,9.53448275862,14.2851559934,3.49103448276,218.48,468.6
743,4552,BUFFALO,5168.18,143.560555556,82,52728,410.75,11.4097222222,15.761468254,3.51666666667,278.94,863.4
744,4553,SHEFFIELD,3379.62,125.171111111,35,50475,286.5,10.6111111111,13.2692768959,3.58703703704,735.12,477.12
745,4554,SIOUX CITY,2939.8,75.3794871795,97,51103,201.85,5.17564102564,16.7641880342,3.75538461538,33.0,442.74
746,4555,DONNELLSON,2879.82,169.401176471,56,52625,181.5,10.6764705882,18.0082913165,4.68117647059,,230.88
747,4556,GOLDFIELD,2300.04,153.336,99,50542,240.6,16.04,11.6267301587,2.95666666667,350.4,1273.8
748,4557,TRAER,8896.65,57.7704545455,86,50675,851.62,5.53,13.4887824675,4.69025974026,745.92,818.63
749,4558,SIOUX CITY,12005.67,91.6463358779,97,51105,965.42,7.36961832061,16.7134138037,3.10885496183,1212.06,1310.92
750,4559,OSAGE,15939.87,42.8491129032,66,50461,1587.41,4.2672311828,14.7553445087,3.93798387097,2109.54,1925.72
751,4560,HARLAN,4329.03,113.921842105,83,51537,322.1,8.47631578947,19.3404511278,4.23868421053,746.52,546.99
752,4561,EVANSDALE,4711.09,168.253214286,7,50707,249.25,8.90178571429,21.4710884354,7.02857142857,1025.33,1303.81
753,4562,MECHANICSVILLE,4415.1,137.971875,16,52306,317.1,9.909375,15.8719642857,3.5734375,823.98,840.84
754,4563,IRETON,3151.05,87.5291666667,84,51027,192.75,5.35416666667,18.189021164,5.28722222222,389.58,198.02
755,4565,SIOUX CITY,6936.52,102.007647059,97,51106,571.75,8.40808823529,15.0475910364,3.87676470588,818.7,613.53
756,4566,CEDAR RAPIDS,13153.73,63.544589372,57,52404,944.73,4.56391304348,17.3641101987,3.70072463768,1734.95,1826.06
757,4568,SIOUX CITY,15427.71,91.8316071429,97,51108,1066.44,6.34785714286,17.6891678427,4.35428571429,605.4,1699.82
758,4569,SUTHERLAND,4147.68,118.505142857,71,51058,327.0,9.34285714286,13.9797959184,4.868,675.24,495.66
759,4571,ALLISON,2017.2,168.1,12,50602,201.0,16.75,12.229047619,4.15833333333,415.32,358.32
760,4573,HAMBURG,3230.45,119.646296296,36,51640,226.1,8.37407407407,14.7547442681,3.43148148148,350.88,124.2
761,4575,SLATER,5417.73,83.3496923077,85,50244,424.19,6.526,18.6212637363,4.218,820.12,1097.13
762,4576,ARNOLDS PARK,14080.64,102.778394161,30,51331,1000.38,7.30204379562,17.403472367,4.86927007299,1252.69,1435.37
763,4577,WOODWARD,3264.78,93.2794285714,25,50276,266.25,7.60714285714,13.6634013605,3.75314285714,333.78,154.14
764,4578,FARMINGTON,3014.28,94.19625,89,52626,210.29,6.5715625,17.0890104167,3.8284375,530.4,594.95
765,4580,WASHINGTON,5983.46,47.86768,92,52353,468.28,3.74624,18.7838917149,3.34024,579.57,946.14
766,4582,SPIRIT LAKE,5060.84,36.6727536232,30,51360,367.83,2.66543478261,18.0064613527,3.76050724638,564.55,793.04
767,4584,DUMONT,4089.47,65.9591935484,12,50602,452.83,7.30370967742,13.3471376021,4.22016129032,291.84,587.67
768,4585,FARLEY,2582.52,89.0524137931,31,52046,250.5,8.63793103448,12.3256486043,3.08103448276,269.64,166.98
769,4588,SIOUX CITY,33848.07,137.036720648,97,51103,1855.8,7.51336032389,20.8781394977,4.29052631579,1743.3,4726.39
770,4589,SIBLEY,5971.89,57.4220192308,72,51249,467.22,4.4925,15.7716523459,4.75240384615,685.72,457.98
771,4590,CEDAR FALLS,3581.86,115.543870968,7,50613,275.4,8.88387096774,13.8372542243,3.4435483871,900.9,
772,4591,CLARION,2048.28,136.552,99,50525,150.9,10.06,14.6762539683,4.462,81.6,413.16
773,4592,EMMETSBURG,5970.11,54.2737272727,74,50536,514.0,4.67272727273,15.047952381,4.57772727273,1161.69,886.51
774,4594,DES MOINES,6380.38,55.968245614,77,50312,441.34,3.87140350877,17.3133235185,3.13833333333,434.79,372.35
775,4595,DES MOINES,5169.69,59.4217241379,77,50321,359.35,4.13045977011,18.3967925561,3.01195402299,714.43,544.41
776,4596,DES MOINES,6865.2,60.2210526316,77,50317,463.2,4.06315789474,17.4719408811,2.86780701754,734.07,1503.31
777,4597,DES MOINES,11498.45,58.072979798,77,50315,812.12,4.10161616162,20.1924674099,2.83247474747,1432.44,1066.88
778,4598,DES MOINES,5852.44,69.6719047619,77,50317,337.8,4.02142857143,20.4378462557,3.14797619048,1185.09,546.96
779,4599,DES MOINES,11469.43,61.3338502674,77,50317,731.64,3.91251336898,19.6728528484,3.00219251337,2643.21,841.29
780,4600,DES MOINES,7242.95,77.8811827957,77,50317,634.35,6.82096774194,14.7016141833,3.92741935484,590.55,453.15
781,4601,DES MOINES,5377.52,50.2571962617,77,50317,378.82,3.54037383178,17.2297700286,3.81130841121,581.3,649.04
782,4602,PACIFIC JUNCTION,12403.03,101.664180328,65,51561,862.19,7.06713114754,17.5646341263,5.56163934426,1653.46,1847.66
783,4603,DES MOINES,5608.08,65.2102325581,77,50320,354.42,4.1211627907,17.4077724076,4.79558139535,631.88,920.42
784,4604,NEWTON,30600.65,33.0104099245,50,50208,2407.16,2.5967206041,17.8923916553,4.75247033441,3839.03,3426.09
785,4605,MARION,4344.46,96.5435555556,57,52302,358.2,7.96,13.830010582,3.57333333333,432.1,546.84
786,4607,GUTTENBERG,2911.92,138.662857143,22,52052,199.5,9.5,16.4866666667,4.16523809524,94.2,583.68
787,4608,COUNCIL BLUFFS,6469.85,52.6004065041,78,51503,457.61,3.72040650407,19.0512651217,4.1312195122,768.23,781.08
788,4609,ANKENY,5405.2,76.1295774648,77,50023,426.02,6.00028169014,16.1084970818,4.25,604.2,465.8
789,4612,DAVENPORT,18050.43,111.422407407,82,52802,1238.99,7.64808641975,19.2409178424,3.28833333333,2768.07,704.08
790,4613,CARROLL,7058.9,95.3905405405,14,51401,647.65,8.75202702703,11.8133011583,3.84472972973,1270.74,794.97
791,4615,MASON CITY,45908.93,156.685767918,17,50401,2951.43,10.0731399317,17.8232433045,4.50624573379,3730.2,4690.62
792,4617,DES MOINES,37795.7,66.6590828924,77,50317,2261.32,3.98821869489,20.6357853768,5.02770723104,4264.04,3948.31
793,4619,FORT MADISON,17827.13,45.5936828645,56,52627,1257.93,3.21721227621,18.5636471006,3.13058823529,1216.91,1905.65
794,4620,FONTANELLE,8912.49,143.74983871,1,50846,644.25,10.3911290323,18.7632642089,6.65580645161,1253.86,1092.18
795,4621,MAXWELL,3689.34,141.897692308,85,50161,324.75,12.4903846154,12.9632234432,4.07923076923,406.68,636.06
796,4622,DES MOINES,8003.34,59.284,77,50320,531.84,3.93955555556,18.8901061914,3.57407407407,953.8,1761.0
797,4623,VAN METER,2061.12,137.408,25,50261,209.7,13.98,12.476952381,3.48533333333,351.72,313.44
798,4624,HIAWATHA,5709.04,62.7367032967,57,52233,443.99,4.87901098901,16.9062519623,3.28714285714,606.3,904.08
799,4626,COUNCIL BLUFFS,6558.48,63.0623076923,78,51501,540.35,5.19567307692,15.368507326,3.48269230769,604.97,577.38
800,4627,SULLY,2685.0,223.75,50,50251,171.0,14.25,14.383452381,3.915,60.84,593.88
801,4628,OELWEIN,9669.44,115.112380952,33,50662,780.74,9.29452380952,15.2280328798,4.57023809524,886.77,1591.26
802,4629,GLENWOOD,8833.61,80.3055454545,65,51534,704.09,6.40081818182,16.3702954545,3.73281818182,998.52,929.2
803,4630,DAVENPORT,24750.66,175.536595745,82,52803,1379.2,9.78156028369,18.5741945289,4.08773049645,2598.5,1565.72
804,4631,CEDAR FALLS,4938.35,109.741111111,7,50613,441.85,9.81888888889,15.0240952381,4.71288888889,996.11,491.52
805,4633,CARTER LAKE,9627.51,64.1834,78,51510,705.1,4.70066666667,17.0885547112,3.65106666667,849.39,1227.63
806,4634,CEDAR RAPIDS,5002.19,64.1306410256,57,52402,337.6,4.32820512821,18.4292612943,3.60512820513,884.04,326.1
807,4635,CEDAR RAPIDS,3016.89,61.5691836735,57,52405,190.53,3.88836734694,19.6380652565,3.19632653061,693.61,701.77
808,4636,CEDAR RAPIDS,4609.2,70.9107692308,57,52402,241.07,3.70876923077,22.5050465762,3.32738461538,339.53,966.02
809,4637,CEDAR RAPIDS,8310.37,40.7371078431,57,52404,634.38,3.10970588235,16.9066994954,3.05524509804,776.7,824.12
810,4638,DAVENPORT,39841.63,226.372897727,82,52804,1868.18,10.6146590909,19.8845008117,3.54522727273,2038.31,2402.1
811,4640,DAVENPORT,20149.86,148.160735294,82,52807,927.03,6.81639705882,24.736834181,3.92830882353,3501.08,1590.78
812,4641,DES MOINES,8894.08,41.3678139535,77,50315,679.46,3.16027906977,17.5098663759,3.64595348837,877.16,1649.13
813,4642,WATERLOO,15377.44,106.051310345,7,50701,1059.48,7.30675862069,19.4761789819,5.0475862069,2643.26,1370.2
814,4643,RED OAK,3428.1,118.210344828,69,51566,191.4,6.6,19.6018390805,3.11689655172,270.36,
815,4644,DAVENPORT,17289.36,93.9639130435,82,52803,1488.62,8.09032608696,17.9679085566,2.72913043478,2097.09,2000.36
816,4645,ELDRIDGE,3864.32,43.4193258427,82,52748,302.77,3.40191011236,15.9236707535,2.93550561798,543.06,154.46
817,4647,WATERLOO,8171.2,91.8112359551,7,50707,625.07,7.02325842697,18.6662145532,2.90752808989,831.06,419.04
818,4648,WATERLOO,54029.24,245.587454545,7,50703,2256.5,10.2568181818,24.8807486045,4.41404545455,8331.36,3256.74
819,4650,SWEA CITY,4015.07,121.668787879,55,50590,305.72,9.26424242424,14.0362067708,5.09151515152,325.44,733.08
820,4651,JEWELL,4792.82,55.7304651163,40,50130,508.77,5.91593023256,14.2419297955,3.49802325581,795.99,509.15
821,4652,DAVENPORT,29444.85,158.305645161,82,52803,1402.47,7.54016129032,23.0758493344,4.44629032258,4061.95,4284.18
822,4653,JEFFERSON,3118.31,84.2786486486,37,50129,234.31,6.3327027027,19.0302660703,3.35594594595,483.12,368.22
823,4654,STUART,8452.16,99.4371764706,1,50250,627.13,7.378,15.6126628336,4.11529411765,825.39,1376.58
824,4655,PRAIRIE CITY,3022.79,91.5996969697,50,50228,205.3,6.22121212121,18.1214141414,3.25181818182,401.88,346.14
825,4656,AMES,2597.66,83.795483871,85,50010,201.92,6.5135483871,18.7437019969,3.90741935484,134.08,
826,4657,WELLSBURG,2624.34,124.968571429,38,50680,303.0,14.4285714286,10.6292063492,3.31285714286,194.4,790.56
827,4658,IOWA FALLS,1952.6,130.173333333,42,50126,219.0,14.6,12.313015873,3.352,173.76,337.56
828,4659,CONRAD,1622.25,57.9375,38,50621,143.1,5.11071428571,16.8299829932,4.33857142857,161.96,154.92
829,4660,CEDAR RAPIDS,9352.41,123.058026316,57,52403,538.98,7.09184210526,19.9764301378,3.01671052632,2418.72,971.94
830,4661,GRIMES,4557.44,62.4306849315,77,50111,383.64,5.25534246575,18.1018313764,3.48315068493,310.32,542.18
831,4662,CEDAR RAPIDS,9157.78,88.9104854369,57,52405,744.9,7.23203883495,16.0923347203,4.04563106796,1792.14,739.12
832,4663,PEOSTA,4543.9,119.576315789,31,52068,309.65,8.14868421053,17.2205388471,3.99236842105,64.56,625.8
833,4664,BOONE,3467.15,128.412962963,8,50036,354.75,13.1388888889,13.6886925634,2.91259259259,700.04,324.0
834,4665,ANKENY,7985.4,119.185074627,77,50021,590.12,8.80776119403,15.37710199,4.37074626866,883.68,1394.52
835,4667,BEVINGTON,5460.68,73.792972973,61,50033,432.87,5.84959459459,17.7726174389,3.69418918919,617.05,551.07
836,4668,CLEAR LAKE,15821.52,74.2794366197,17,50428,1436.0,6.74178403756,14.3573865415,4.60802816901,1607.56,1581.87
837,4669,DES MOINES,12376.83,128.9253125,77,50312,161.72,1.68458333333,86.6441699231,9.37760416667,2475.78,1174.74
838,4670,TRIPOLI,20263.54,85.1409243697,9,50676,1767.98,7.42848739496,14.0882470435,4.68953781513,2340.08,3196.34
839,4673,WEST POINT,26461.68,151.2096,56,52656,1649.0,9.42285714286,17.0588680272,5.74897142857,2640.5,2071.9
840,4674,AMES,8752.42,85.8080392157,85,50010,589.03,5.77480392157,18.2162266573,4.0981372549,1401.83,1079.34
841,4675,AMES,6073.57,78.8775324675,85,50010,378.48,4.91532467532,20.1205102041,4.40363636364,650.76,1341.59
842,4676,SIOUX CITY,6846.87,55.2166935484,97,51101,395.29,3.18782258065,21.9472878877,4.47338709677,530.44,1347.27
843,4677,CORALVILLE,157411.91,1749.02122222,52,52241,7214.25,80.1583333333,27.2922751323,9.07233333333,13366.38,2010.0
844,4678,ADEL,37836.48,201.25787234,25,50003,2706.96,14.3987234043,14.8827678571,4.5510106383,3134.79,3808.23
845,4679,CEDAR RAPIDS,4657.86,160.615862069,57,52402,379.5,13.0862068966,14.6453858785,4.81517241379,354.54,914.7
846,4684,INDIANOLA,8325.68,90.4965217391,91,50125,694.0,7.54347826087,14.256884058,3.21739130435,718.48,1214.97
847,4685,Dubuque,7716.66,128.611,31,52001,390.6,6.51,23.9120793651,4.137,1734.68,508.19
848,4686,CLINTON,6494.47,41.3660509554,23,52732,464.31,2.95738853503,21.3281778196,2.67496815287,998.55,528.54
849,4687,CEDAR RAPIDS,4971.8,84.2677966102,57,52402,409.55,6.94152542373,14.9737368846,3.72406779661,795.71,512.79
850,4688,CARROLL,4566.24,152.208,14,51401,366.0,12.2,14.2654603175,4.30066666667,,695.46
851,4689,FORT MADISON,1201.62,133.513333333,56,52627,84.0,9.33333333333,15.5178835979,5.86444444444,156.12,173.76
852,4690,BALDWIN,2661.39,102.361153846,49,52207,232.97,8.96038461538,16.1399771062,4.15307692308,227.04,162.0
853,4692,KEOKUK,2479.8,165.32,56,52632,151.5,10.1,17.2198095238,5.21533333333,506.64,
854,4694,DAVENPORT,12456.03,98.078976378,82,52806,689.3,5.42755905512,20.651792276,3.91881889764,1431.36,765.7
855,4695,ALTOONA,3751.92,129.376551724,77,50009,291.75,10.0603448276,13.6187192118,4.66793103448,603.54,
856,4696,WEST DES MOINES,5437.11,50.3436111111,77,50266,340.82,3.15574074074,19.1528458095,3.15,324.03,689.68
857,4697,IOWA CITY,37085.7,208.346629213,52,52240,1755.23,9.86084269663,21.6570179663,4.26651685393,3819.65,2128.42
858,4698,FAIRFIELD,5503.68,127.99255814,51,52556,369.95,8.60348837209,18.0315614618,4.94302325581,530.16,1076.52
859,4699,BETTENDORF,4503.75,145.282258065,82,52722,272.7,8.79677419355,17.6187096774,5.08451612903,859.74,297.12
860,4700,ALLISON,4855.39,68.3857746479,12,50602,458.6,6.45915492958,14.5596914822,4.41436619718,356.31,843.72
861,4701,BOONE,3639.23,158.227391304,8,50036,327.0,14.2173913043,14.670310559,4.69695652174,198.18,355.14
862,4702,FORT DODGE,6128.3,197.687096774,94,50501,438.0,14.1290322581,18.0178187404,5.52677419355,588.84,70.56
863,4703,SIOUX CITY,4879.38,119.009268293,97,51101,277.63,6.77146341463,23.6142429244,4.44390243902,,558.24
864,4704,COUNCIL BLUFFS,7366.13,85.6526744186,78,51501,660.62,7.68162790698,15.7999321705,3.41337209302,468.5,1287.86
865,4705,CORALVILLE,7849.32,170.637391304,52,52241,511.5,11.1195652174,17.677805383,5.335,1168.08,581.82
866,4706,CLINTON,1187.1,131.9,23,52732,96.0,10.6666666667,12.9041269841,4.40777777778,242.52,
867,4707,CLINTON,1566.72,195.84,23,52732,94.5,11.8125,16.0614285714,5.1775,537.24,193.26
868,4708,GLENWOOD,16054.74,124.455348837,65,51534,1422.0,11.023255814,12.1387523071,4.6819379845,2060.94,1581.96
869,4709,AMES,7079.52,133.575849057,85,50010,495.3,9.34528301887,15.6967250674,4.78962264151,831.18,1368.0
870,4710,DUBUQUE,4768.38,105.964,31,52002,316.0,7.02222222222,17.0006772487,5.19977777778,1005.12,1042.28
871,4711,DUBUQUE,4251.72,157.471111111,31,52002,255.0,9.44444444444,17.0324514991,5.18851851852,576.36,1008.24
872,4712,DUBUQUE,4421.64,80.3934545455,31,52001,337.62,6.13854545455,17.0778073593,4.78381818182,342.96,667.3
873,4713,CORALVILLE,5684.46,135.344285714,52,52241,393.0,9.35714285714,15.466031746,5.14261904762,721.36,594.72
874,4714,INDIANOLA,1975.32,141.094285714,91,50125,153.3,10.95,15.7742006803,3.995,129.12,
875,4715,WEST DES MOINES,6279.18,149.504285714,77,50265,443.25,10.5535714286,15.8570521542,4.86714285714,738.9,323.28
876,4716,SPENCER,1424.16,178.02,21,51301,123.0,15.375,13.404047619,5.56125,,372.84
877,4717,BETTENDORF,2501.21,89.3289285714,82,52722,183.58,6.55642857143,16.2081059792,5.38928571429,66.39,184.53
878,4718,WEST DES MOINES,6325.26,180.721714286,77,50266,460.5,13.1571428571,16.6402721088,5.00942857143,758.28,762.36
879,4719,WEST DES MOINES,5002.32,151.585454545,77,50265,321.0,9.72727272727,16.4455411255,5.0596969697,636.0,268.2
880,4720,CHARITON,5688.72,177.7725,59,50049,361.5,11.296875,16.6481547619,5.0684375,303.36,510.0
881,4721,BURLINGTON,3957.48,208.288421053,29,52601,217.5,11.4473684211,19.9043609023,5.79684210526,507.36,644.64
882,4722,BURLINGTON,4396.2,191.139130435,29,56201,291.0,12.652173913,18.1732505176,5.27565217391,570.84,180.36
883,4723,CEDAR FALLS,3070.02,180.589411765,7,50613,216.0,12.7058823529,16.7676190476,5.03117647059,179.16,1291.5
884,4724,NEWTON,1841.04,122.736,50,50208,162.0,10.8,13.227047619,4.42466666667,162.0,474.78
885,4725,ANKENY,10621.9,74.8021126761,77,50023,753.25,5.30457746479,17.264305835,4.23697183099,1505.86,979.17
886,4726,ANKENY,6672.64,133.4528,77,50021,479.0,9.58,15.1085714286,4.9514,632.58,135.12
887,4727,ANKENY,3608.16,133.635555556,77,50021,258.0,9.55555555556,15.3578130511,5.04518518519,373.5,584.1
888,4728,IOWA CITY,3876.71,143.581851852,52,52240,207.0,7.66666666667,19.3595061728,5.47518518519,567.06,439.5
889,4730,JOHNSTON,4223.7,136.248387097,77,50131,279.0,9.0,16.7288479263,4.94612903226,265.56,216.96
890,4731,CLIVE,6957.36,154.608,77,50325,415.5,9.23333333333,17.7531111111,5.39311111111,861.12,1054.92
891,4732,CLIVE,3796.92,151.8768,77,50325,255.0,10.2,15.8557714286,5.4408,,593.16
892,4733,URBANDALE,7002.36,140.0472,77,50322,533.7,10.674,14.4797809524,4.6412,129.12,870.36
893,4734,URBANDALE,9341.64,141.54,77,50322,748.5,11.3409090909,13.6889466089,4.36787878788,2320.38,565.86
894,4735,OTTUMWA,4928.04,182.52,90,52501,318.3,11.7888888889,17.9813315697,5.79222222222,433.02,357.42
895,4736,MARION,2881.44,120.06,57,52302,227.25,9.46875,15.1711904762,4.33458333333,544.68,459.36
896,4737,STORM LAKE,642.24,160.56,11,50588,48.0,12.0,15.7904761905,4.4625,,
897,4738,COUNCIL BLUFFS,4879.81,119.019756098,78,51501,371.7,9.06585365854,16.8569250871,3.92585365854,790.82,618.75
898,4739,COUNCIL BLUFFS,2433.6,162.24,78,51503,130.5,8.7,19.3532698413,5.56133333333,598.56,411.72
899,4740,COUNCIL BLUFFS,6294.36,153.52097561,78,51501,405.3,9.88536585366,16.0627816492,4.50414634146,349.44,1296.24
900,4741,COUNCIL BLUFFS,5980.02,145.854146341,78,51503,408.0,9.9512195122,15.9846225319,4.59195121951,534.3,574.2
901,4742,COUNCIL BLUFFS,12161.13,122.83969697,78,51501,1021.35,10.3166666667,12.932987013,4.20707070707,3230.64,249.12
902,4743,COUNCIL BLUFFS,28090.66,114.655755102,78,51503,2623.59,10.7085306122,12.9908101632,4.42032653061,4757.25,2674.9
903,4744,CEDAR RAPIDS,6228.49,132.52106383,57,52402,477.25,10.1542553191,15.9368389058,4.58553191489,805.6,96.06
904,4745,CEDAR RAPIDS,5647.44,148.616842105,57,52404,405.0,10.6578947368,16.9066165414,5.11894736842,839.52,642.9
905,4746,MUSCATINE,4236.42,162.939230769,70,52761,276.0,10.6153846154,17.2811721612,5.18961538462,,465.0
906,4747,DAVENPORT,7794.18,155.8836,82,52803,487.5,9.75,16.9306857143,5.4942,767.52,1958.46
907,4748,DAVENPORT,2771.5,138.575,82,52807,180.9,9.045,17.6730714286,4.8365,232.56,892.6
908,4749,DAVENPORT,4242.95,141.431666667,82,52804,264.95,8.83166666667,17.5562698413,3.891,742.2,622.32
909,4750,DAVENPORT,2853.96,150.208421053,82,52807,195.3,10.2789473684,15.6204678363,4.20315789474,161.64,306.54
910,4751,DAVENPORT,2002.2,117.776470588,82,52806,148.5,8.73529411765,15.0357422969,4.76470588235,606.9,276.84
911,4752,BURLINGTON,26519.97,163.703518519,29,52655,1410.32,8.70567901235,21.9140806878,3.5225308642,3718.14,2001.68
912,4753,ADAIR,1637.1,116.935714286,1,50002,121.35,8.66785714286,16.4193877551,3.705,647.52,162.0
913,4754,WAVERLY,2365.98,157.732,9,50677,125.6,8.37333333333,18.8931746032,5.564,225.0,148.68
914,4755,MASON CITY,1947.9,149.838461538,17,50401,118.5,9.11538461538,17.5928205128,5.30846153846,,630.96
915,4756,MARSHALLTOWN,2998.08,115.310769231,64,50158,215.55,8.29038461538,17.750297619,4.72115384615,167.88,639.96
916,4757,BONDURANT,11611.98,31.9889256198,77,50035,816.51,2.24933884298,17.575011698,4.22845730028,582.17,1546.39
917,4759,WATERLOO,1971.96,98.598,7,50703,183.75,9.1875,12.924,4.528,,350.88
918,4760,WATERLOO,2609.22,153.483529412,7,50701,186.0,10.9411764706,15.1157422969,5.21176470588,494.64,320.94
919,4761,WATERLOO,2137.38,164.413846154,7,50701,123.0,9.46153846154,17.8023443223,5.13307692308,,60.12
920,4762,FORT ATKINSON,13475.13,84.2195625,96,52144,1054.09,6.5880625,13.4475848214,5.159875,1647.53,1437.42
921,4764,FORT DODGE,26617.61,90.2291864407,94,50501,1727.31,5.85528813559,19.3879426532,4.37383050847,2100.61,2354.55
922,4765,DUBUQUE,2595.09,63.2948780488,31,52001,184.99,4.51195121951,18.2095668075,3.45829268293,22.06,326.36
923,4766,DUBUQUE,1472.66,86.6270588235,31,52003,52.79,3.10529411765,29.5135504202,5.17352941176,289.51,30.6
924,4767,ANKENY,4590.41,52.7633333333,77,50023,345.14,3.96712643678,17.9560100881,4.42517241379,708.59,282.98
925,4768,URBANDALE,3898.84,79.5681632653,77,50322,274.1,5.59387755102,16.9191933916,4.55346938776,690.42,486.69
926,4769,ELMA,8580.56,178.761666667,45,50628,652.45,13.5927083333,15.0665079365,5.85895833333,1293.48,756.54
927,4770,HUDSON,4741.38,163.495862069,7,50643,349.5,12.0517241379,15.5655665025,5.09172413793,60.72,353.64
928,4771,CEDAR RAPIDS,6917.03,75.1851086957,57,52402,434.78,4.72586956522,19.8679855513,3.61065217391,818.62,486.51
929,4773,WEST DES MOINES,5961.82,24.7378423237,77,50265,413.44,1.7155186722,17.5812843052,3.93912863071,784.9,1015.58
930,4774,ESTHERVILLE,5204.64,102.051764706,32,51334,462.55,9.06960784314,15.8707282913,3.17470588235,770.84,661.23
931,4775,DAKOTA CITY,2487.74,99.5096,46,50529,239.3,9.572,15.9258666667,2.622,174.24,353.2
932,4777,PAULLINA,4054.96,122.877575758,71,51046,410.45,12.4378787879,13.6766810967,3.81212121212,781.23,132.24
933,4779,MOUNT AYR,1973.52,164.46,80,50854,120.75,10.0625,18.3197222222,4.73333333333,323.28,199.68
934,4780,BRITT,3602.04,120.068,41,50423,348.0,11.6,12.4759365079,3.95333333333,353.28,660.96
935,4781,EARLY,2979.6,96.1161290323,81,50535,245.4,7.91612903226,13.8388172043,3.82193548387,162.0,532.02
936,4782,LAMONI,3861.6,87.7636363636,27,50140,308.7,7.01590909091,16.3716450216,3.53227272727,47.1,910.08
937,4783,EMMETSBURG,4527.66,146.053548387,74,50536,267.0,8.61290322581,17.678156682,4.49451612903,359.88,280.86
