,store_number,zip_code,city,county_name,margin_mean_2015,avg_rev_2015,vol_sales_2015,total_rev_2015,sale_date_(to_delete),avg_vol_2015_litre,total_vol_2015_litre,margin_ratio_2015,day_of_sale,days_open,avg_sales_per_day,margin_ratio_2015_q1,avg_rev_2015_q1,vol_sales_2015_q1,margin_mean_2015_q1,avg_vol_2015_q1__litre,total_vol_2015_q1__litre,margin_ratio_2016_q1,avg_rev_2016_q1,vol_sales_2016_q1,margin_mean_2016_q1,avg_vol_2016_q1__litre,total_vol_2016_q1__litre,Dominant_Sale_Category_(to_delete),forecast_2016
431,4197.0,51054.0,SERGEANT BLUFF,97.0,5.03082802548,81.7623566879,157.0,12836.69,1970-01-01 00:00:00.000000049,7.20859872611,1131.75,0.333333333333,3.0,3.0,1.00641025641,0.333486660534,80.6997142857,2824.49,4.97685714286,7.72142857143,270.25,0.333333333333,68.6805882353,3502.71,4.51980392157,6.02941176471,307.5,,15263.4399796
432,4200.0,51108.0,SIOUX CITY,97.0,4.35372340426,119.912978723,94.0,11271.82,1970-01-01 00:00:00.000000037,11.4574468085,1077.0,0.333460907128,2.0,2.0,0.903846153846,0.333399497155,66.0383333333,1584.92,4.37083333333,4.71875,113.25,0.333333333333,96.7805882353,1645.27,4.57470588235,7.57352941176,128.75,,7553.57348012
433,4201.0,51109.0,SIOUX CITY,97.0,4.56977272727,68.9729545455,132.0,9104.43,1970-01-01 00:00:00.000000049,5.60795454545,740.25,0.333333333333,3.0,3.0,0.846153846154,0.333444481494,62.6188888889,1690.71,4.78518518519,5.16666666667,139.5,0.333333333333,81.3641666667,2929.11,4.39277777778,6.39583333333,230.25,,12882.5396953
434,4202.0,51106.0,SIOUX CITY,97.0,5.3051754386,149.735438596,114.0,17069.84,1970-01-01 00:00:00.000000043,11.0789473684,1263.0,0.333333333333,3.0,3.0,0.730769230769,0.333333333333,98.9777777778,2672.4,5.74851851852,8.75,236.25,0.333333333333,134.027647059,2278.47,5.99764705882,10.0147058824,170.25,,10181.8615903
435,4205.0,50158.0,MARSHALLTOWN,64.0,4.98106666667,103.720133333,75.0,7779.01,1970-01-01 00:00:00.000000036,8.83666666667,662.75,0.333333333333,3.0,3.0,0.480769230769,0.333333333333,100.036363636,1100.4,4.05909090909,10.3636363636,114.0,0.333333333333,149.962083333,3599.09,4.94458333333,11.7604166667,282.25,,15663.4943196
436,4209.0,50111.0,GRIMES,77.0,5.41421364985,192.594480712,337.0,64904.34,1970-01-01 00:00:00.000000052,14.1053412463,4753.5,0.333333333333,3.0,3.0,2.16025641026,0.333333333333,173.630704225,12327.78,4.95028169014,13.5633802817,963.0,0.333333333333,175.885263158,13367.28,5.33697368421,12.8881578947,979.5,,56209.3212865
437,4223.0,50707.0,EVANSDALE,7.0,3.97932835821,67.728358209,134.0,9075.6,1970-01-01 00:00:00.000000028,5.41641791045,725.8,0.333333333333,2.0,2.0,1.28846153846,0.333333333333,76.6947826087,1763.98,3.5347826087,5.97173913043,137.35,0.333333333333,57.7590909091,1906.05,4.05818181818,4.92727272727,162.6,,8636.01974257
438,4228.0,52349.0,VINTON,6.0,4.40666666667,161.812923977,171.0,27670.01,1970-01-01 00:00:00.000000050,13.5315789474,2313.9,0.333333333333,3.0,3.0,1.09615384615,0.333333333333,162.357142857,6819.0,4.07261904762,15.5607142857,653.55,0.333333333333,137.28,4804.8,4.606,12.4285714286,435.0,,20668.1583394
439,4229.0,51537.0,HARLAN,83.0,4.72322033898,544.717627119,59.0,32138.34,1970-01-01 00:00:00.000000038,61.5,3628.5,0.333333333333,3.0,3.0,0.378205128205,0.333333333333,219.144,3287.16,3.61933333333,27.4,411.0,0.333333333333,114.1375,1826.2,4.255625,10.734375,171.75,,8304.57816708
440,4230.0,50325.0,CLIVE,77.0,4.43957894737,77.3993684211,95.0,7352.94,1970-01-01 00:00:00.000000037,7.33947368421,697.25,0.333465660977,5.0,5.0,0.365384615385,0.333483958427,78.9651515152,2605.85,4.5,7.40909090909,244.5,0.333333333333,87.1431578947,1655.72,4.37947368421,7.30263157895,138.75,,7596.9493657
441,4231.0,51031.0,LE MARS,75.0,4.51644444444,134.342444444,90.0,12090.82,1970-01-01 00:00:00.000000043,14.1972222222,1277.75,0.333333333333,3.0,3.0,0.576923076923,0.333333333333,104.199130435,2396.58,4.28217391304,9.48913043478,218.25,0.333333333333,126.084,2521.68,4.65,11.925,238.5,,11191.3782538
442,4233.0,52136.0,CRESCO,45.0,5.0053968254,180.847380952,126.0,22786.77,1970-01-01 00:00:00.000000047,16.5952380952,2091.0,0.333333333333,2.0,2.0,1.21153846154,0.333410780669,338.798787879,11180.36,5.08181818182,30.1136363636,993.75,0.333333333333,108.154285714,4542.48,4.46452380952,9.76785714286,410.25,,19579.3198412
443,4234.0,51301.0,SPENCER,21.0,4.178625,163.59575,80.0,13087.66,1970-01-01 00:00:00.000000041,15.3825,1230.6,0.333333333333,3.0,3.0,0.512820512821,0.333333333333,107.293846154,1394.82,3.85307692308,9.57692307692,124.5,0.333333333333,128.632222222,2315.38,4.20722222222,14.7083333333,264.75,,10335.0677087
444,4235.0,50595.0,WEBSTER CITY,40.0,4.72166666667,115.304444444,54.0,6226.44,1970-01-01 00:00:00.000000032,9.69907407407,523.75,0.333388907414,2.0,2.0,0.519230769231,0.333333333333,100.448181818,1104.93,4.03090909091,11.1818181818,123.0,0.333439187044,131.655217391,3028.07,6.29826086957,9.01086956522,207.25,,13293.3031056
445,4236.0,50533.0,EAGLE GROVE,99.0,5.34631578947,141.765842105,190.0,26935.51,1970-01-01 00:00:00.000000049,12.6513157895,2403.75,0.333333333333,2.0,2.0,1.82692307692,0.333333333333,87.9289795918,4308.52,5.35795918367,6.15816326531,301.75,0.333443054641,70.2262162162,2598.37,5.38702702703,4.38513513514,162.25,,11509.7032935
446,4246.0,51601.0,SHENANDOAH,73.0,4.295,94.9786206897,58.0,5508.76,1970-01-01 00:00:00.000000031,9.75431034483,565.75,0.333333333333,2.0,2.0,0.557692307692,0.333333333333,60.9270588235,1035.76,4.11235294118,5.97058823529,101.5,0.333386260188,127.255,2036.08,5.465,9.328125,149.25,,9175.74858492
447,4249.0,51632.0,CLARINDA,73.0,4.2340625,93.2503125,64.0,5968.02,1970-01-01 00:00:00.000000025,8.77734375,561.75,0.333333333333,2.0,2.0,0.615384615385,0.333333333333,64.981875,1039.71,3.68875,7.5,120.0,0.333333333333,80.0154545455,880.17,4.45636363636,7.77272727273,85.5,,4377.79452696
448,4250.0,50627.0,ELDORA,42.0,5.04095238095,105.575396825,63.0,6651.25,1970-01-01 00:00:00.000000036,9.61507936508,605.75,0.333333333333,3.0,3.0,0.403846153846,0.333333333333,85.2921428571,1194.09,5.93142857143,6.82142857143,95.5,0.333333333333,284.825454545,6266.16,4.07454545455,31.3977272727,690.75,,26733.9750052
449,4251.0,50014.0,AMES,85.0,7.11688405797,97.8010144928,138.0,13496.54,1970-01-01 00:00:00.000000040,6.03666666667,833.06,0.333333333333,4.0,4.0,0.663461538462,0.333410780669,94.3005714286,3300.52,7.09542857143,5.268,184.38,0.333397758021,97.2905405405,3599.75,5.9172972973,5.84459459459,216.25,,15666.2338492
450,4252.0,52310.0,MONTICELLO,53.0,4.9328,77.8135333333,150.0,11672.03,1970-01-01 00:00:00.000000049,6.52533333333,978.8,0.333333333333,3.0,3.0,0.961538461538,0.333333333333,64.0024137931,1856.07,4.86413793103,5.81896551724,168.75,0.333333333333,83.4825925926,2254.03,4.19777777778,6.34259259259,171.25,,10080.4159785
451,4253.0,50273.0,WINTERSET,61.0,4.76525,238.0725,120.0,28568.7,1970-01-01 00:00:00.000000040,26.2625,3151.5,0.333417460143,2.0,2.0,1.15384615385,0.333333333333,465.524651163,20017.56,4.12395348837,58.0639534884,2496.75,0.333333333333,138.661578947,2634.57,4.63315789474,14.9210526316,283.5,,11659.9623422
452,4254.0,50536.0,EMMETSBURG,74.0,4.26556818182,119.791704545,88.0,10541.67,1970-01-01 00:00:00.000000040,10.4102272727,916.1,0.333333333333,2.0,2.0,0.846153846154,0.333333333333,93.0316666667,2232.76,4.11166666667,8.03541666667,192.85,0.333333333333,124.1815,2483.63,4.345,11.5,230.0,,11033.4402206
453,4255.0,51041.0,ORANGE CITY,84.0,4.58656050955,258.700636943,157.0,40616.0,1970-01-01 00:00:00.000000048,21.7982165605,3422.32,0.333333333333,4.0,4.0,0.754807692308,0.333333333333,119.6308,5981.54,4.5486,9.4574,472.87,0.333499753421,410.175,16407.0,4.5145,43.775,1751.0,,68826.5985045
454,4256.0,51250.0,SIOUX CENTER,84.0,4.922,301.279375,80.0,24102.35,1970-01-01 00:00:00.000000036,19.090625,1527.25,0.333333333333,2.0,2.0,0.769230769231,0.333333333333,232.694347826,5351.97,4.93826086957,12.1304347826,279.0,0.333333333333,167.060625,2672.97,3.88,19.78125,316.5,,11819.3531562
455,4258.0,52601.0,BURLINGTON,29.0,4.92867346939,147.253367347,98.0,14430.83,1970-01-01 00:00:00.000000044,14.4183673469,1413.0,0.333333333333,4.0,4.0,0.471153846154,0.333333333333,237.297428571,8305.41,5.02314285714,23.3571428571,817.5,0.333394743306,85.3694444444,1536.65,4.6,8.08333333333,145.5,,7102.71331819
456,4260.0,50213.0,OSCEOLA,20.0,6.28475609756,284.265243902,82.0,23309.75,1970-01-01 00:00:00.000000039,18.9725609756,1555.75,0.333333333333,2.0,2.0,0.788461538462,0.333440411179,182.680909091,2009.49,5.74909090909,11.7954545455,129.75,0.333456153279,166.811111111,4503.9,5.21407407407,13.9074074074,375.5,,19419.1818828
457,4265.0,50702.0,WATERLOO,7.0,3.67565217391,99.642687747,253.0,25209.6,1970-01-01 00:00:00.000000052,5.53158102767,1399.49,0.333333333333,3.0,3.0,1.62179487179,0.333529629172,113.81625,6373.71,3.11142857143,5.99553571429,335.75,0.333333333333,107.31704918,6546.34,4.56475409836,5.74360655738,350.36,,27896.9468352
458,4266.0,51601.0,SHENANDOAH,73.0,4.7153968254,131.174285714,63.0,8263.98,1970-01-01 00:00:00.000000029,9.60476190476,605.1,0.333333333333,2.0,2.0,0.605769230769,0.333333333333,123.103333333,2215.86,4.84555555556,9.0,162.0,0.333333333333,103.024,1545.36,5.428,9.1,136.5,,7138.86680751
459,4267.0,50020.0,ANITA,15.0,4.81464912281,65.9116666667,114.0,7513.93,1970-01-01 00:00:00.000000040,5.00438596491,570.5,0.333333333333,3.0,3.0,0.730769230769,0.333333333333,63.115625,2019.7,4.5359375,5.4296875,173.75,0.333333333333,66.1952941176,1125.32,3.84117647059,6.02941176471,102.5,,5395.36374715
460,4268.0,50511.0,ALGONA,55.0,4.83422222222,132.748962963,135.0,17921.11,1970-01-01 00:00:00.000000045,12.9074074074,1742.5,0.333447566827,2.0,2.0,1.29807692308,0.333501006036,128.675714286,4503.65,4.36914285714,12.5285714286,438.5,0.333386260188,92.044375,1472.71,4.588125,6.515625,104.25,,6837.31100965
461,4269.0,52772.0,TIPTON,16.0,4.18404458599,66.3053184713,314.0,20819.87,1970-01-01 00:00:00.000000052,5.39410828025,1693.75,0.333408682734,3.0,3.0,2.01282051282,0.333333333333,60.9497183099,4327.43,3.79,5.37492957746,381.62,0.333333333333,189.614347826,13083.39,4.31739130435,19.5014492754,1345.6,,55030.9499795
462,4271.0,52544.0,CENTERVILLE,4.0,5.59,138.3776,50.0,6918.88,1970-01-01 00:00:00.000000030,9.185,459.25,0.333333333333,2.0,2.0,0.480769230769,0.333444481494,129.513333333,1165.62,5.43111111111,8.72222222222,78.5,0.333333333333,138.08,1656.96,5.47916666667,9.9375,119.25,,7602.09636074
463,4272.0,51334.0,ESTHERVILLE,32.0,5.23117647059,167.604852941,68.0,11397.13,1970-01-01 00:00:00.000000034,15.0772058824,1025.25,0.333460907128,2.0,2.0,0.653846153846,0.333526682135,183.69,2387.97,5.06692307692,16.7884615385,218.25,0.333333333333,92.2384615385,1199.1,4.60923076923,9.11538461538,118.5,,5701.60995178
464,4273.0,50317.0,DES MOINES,77.0,3.97372159091,44.9668465909,352.0,15828.33,1970-01-01 00:00:00.000000052,2.886875,1016.18,0.333333333333,3.0,3.0,2.25641025641,0.333333333333,33.5763157895,2551.8,3.56578947368,2.39657894737,182.14,0.333333333333,47.0398780488,3857.27,3.84853658537,3.20390243902,262.72,,16735.1484956
465,4275.0,50138.0,KNOXVILLE,63.0,4.88425925926,205.294814815,54.0,11085.92,1970-01-01 00:00:00.000000033,18.6181481481,1005.38,0.333333333333,3.0,3.0,0.346153846154,0.333333333333,171.514,1715.14,4.269,15.6,156.0,0.333333333333,154.663636364,1701.3,4.76636363636,12.2727272727,135.0,,7786.14294129
466,4277.0,51031.0,LE MARS,75.0,5.82147727273,138.768257576,264.0,36634.82,1970-01-01 00:00:00.000000051,8.81996212121,2328.47,0.333333333333,3.0,3.0,1.69230769231,0.333333333333,108.3024,8122.68,5.36213333333,7.4256,556.92,0.333415658187,139.177142857,6819.68,5.83653061224,9.45285714286,463.19,,29031.5271764
467,4279.0,52248.0,KEOTA,54.0,3.92361111111,57.0791666667,36.0,2054.85,1970-01-01 00:00:00.000000020,4.95777777778,178.48,0.333393415044,3.0,3.0,0.230769230769,0.333709689553,54.795,328.77,3.375,4.625,27.75,0.333664879516,64.45875,515.67,3.42125,6.42125,51.37,,2864.82703457
468,4283.0,52302.0,MARION,57.0,4.54049382716,89.7912345679,81.0,7273.09,1970-01-01 00:00:00.000000038,6.89975308642,558.88,0.333333333333,2.0,2.0,0.778846153846,0.333333333333,90.7125,2177.1,3.85625,8.05,193.2,0.333333333333,51.2745,1025.49,3.82,3.2895,65.79,,4980.98913874
469,4284.0,50126.0,IOWA FALLS,42.0,4.80590909091,165.7275,44.0,7292.01,1970-01-01 00:00:00.000000024,16.5,726.0,0.33347917769,3.0,3.0,0.282051282051,0.333333333333,160.070769231,2080.92,4.31076923077,16.3846153846,213.0,0.333333333333,125.25,2129.25,5.30823529412,10.2794117647,174.75,,9562.47884902
470,4285.0,50659.0,NEW HAMPTON,19.0,4.43216494845,126.408659794,97.0,12261.64,1970-01-01 00:00:00.000000043,11.6546391753,1130.5,0.333333333333,3.0,3.0,0.621794871795,0.333333333333,160.858461538,4182.32,4.35038461538,14.8846153846,387.0,0.333517699115,84.4756521739,1942.94,3.95782608696,5.78260869565,133.0,,8789.14284489
471,4289.0,52172.0,WAUKON,3.0,5.15325581395,113.76872093,86.0,9784.11,1970-01-01 00:00:00.000000038,10.5,903.0,0.333333333333,2.0,2.0,0.826923076923,0.333428607825,170.15875,2722.54,6.25625,16.6875,267.0,0.333444481494,90.8488888889,1635.28,5.39166666667,7.93055555556,142.75,,7512.10696366
472,4291.0,50801.0,CRESTON,88.0,5.10945337621,81.0673311897,311.0,25211.94,1970-01-01 00:00:00.000000052,5.29099678457,1645.5,0.333333333333,3.0,3.0,1.99358974359,0.333333333333,54.8608045977,4772.89,4.78563218391,4.46264367816,388.25,0.333453496756,89.7541573034,7988.12,4.99303370787,6.31460674157,562.0,,33881.490789
473,4296.0,52565.0,KEOSAUQUA,89.0,4.84549019608,77.4892810458,153.0,11855.86,1970-01-01 00:00:00.000000047,5.71705882353,874.71,0.333333333333,3.0,3.0,0.980769230769,0.333333333333,72.3436363636,3183.12,4.32522727273,5.97159090909,262.75,0.333487117889,80.4496428571,2252.59,5.09678571429,4.92821428571,137.99,,10074.438823
474,4299.0,52214.0,CENTRAL CITY,57.0,3.86794392523,73.8922429907,107.0,7906.47,1970-01-01 00:00:00.000000040,6.63457943925,709.9,0.333333333333,2.0,2.0,1.02884615385,0.333573487032,92.3576923077,1200.65,3.78,9.17307692308,119.25,0.333545918367,65.3252,1633.13,3.6276,6.2348,155.87,,7503.18273839
475,4300.0,52577.0,OSKALOOSA,62.0,5.25453125,252.5215625,64.0,16161.38,1970-01-01 00:00:00.000000035,15.3125,980.0,0.333423636871,2.0,2.0,0.615384615385,0.333425179537,546.250625,8740.01,5.61625,21.984375,351.75,0.333333333333,324.678571429,4545.5,4.3,26.1428571429,366.0,,19591.8552646
476,4301.0,50320.0,DES MOINES,77.0,4.73481707317,141.228170732,164.0,23161.42,1970-01-01 00:00:00.000000072,6.36536585366,1043.92,0.333333333333,4.0,4.0,0.788461538462,0.333372057001,128.179,5127.16,4.75525,5.15775,206.31,0.333442353752,138.021785714,3864.61,5.35964285714,6.86785714286,192.3,,16765.6153856
477,4303.0,52637.0,MEDIAPOLIS,29.0,5.13113821138,42.7848780488,246.0,10525.08,1970-01-01 00:00:00.000000052,2.88182926829,708.93,0.333333333333,3.0,3.0,1.57692307692,0.333333333333,34.7039285714,1943.42,4.74696428571,2.58303571429,144.65,0.333333333333,40.7001754386,2319.91,5.08754385965,2.61842105263,149.25,,10353.8708438
478,4306.0,50441.0,HAMPTON,35.0,5.24084210526,38.2818421053,190.0,7273.55,1970-01-01 00:00:00.000000051,2.77726315789,527.68,0.333333333333,3.0,3.0,1.21794871795,0.333333333333,44.6944680851,2100.64,4.77361702128,3.90063829787,183.33,0.333442353752,31.5363157895,1198.38,5.32605263158,2.12342105263,80.69,,5698.62137402
479,4310.0,51012.0,CHEROKEE,18.0,5.05913461538,102.312403846,104.0,10640.49,1970-01-01 00:00:00.000000035,7.70432692308,801.25,0.333333333333,4.0,4.0,0.5,0.333333333333,82.7665,1655.33,4.409,7.8875,157.75,0.333456153279,60.83,2007.39,4.62181818182,6.38636363636,210.75,,9056.66206268
480,4311.0,50501.0,FORT DODGE,94.0,4.51758928571,322.732232143,112.0,36146.01,1970-01-01 00:00:00.000000045,34.3191964286,3843.75,0.333333333333,3.0,3.0,0.717948717949,0.333333333333,290.420909091,9583.89,4.85484848485,28.0227272727,924.75,0.333333333333,188.8148,4720.37,4.7012,17.16,429.0,,20317.7060887
481,4312.0,51501.0,COUNCIL BLUFFS,78.0,5.66849865952,194.471206434,746.0,145075.52,1970-01-01 00:00:00.000000052,10.7473324397,8017.51,0.333333333333,4.0,4.0,3.58653846154,0.333333333333,184.066374269,31475.35,5.22684210526,9.79795321637,1675.45,0.333333333333,170.800983607,31256.58,5.88038251366,9.34836065574,1710.75,,130464.271524
482,4313.0,50022.0,ATLANTIC,15.0,4.43,164.198909091,55.0,9030.94,1970-01-01 00:00:00.000000029,17.4272727273,958.5,0.333333333333,2.0,2.0,0.528846153846,0.333501006036,106.069230769,1378.9,4.84923076923,10.0384615385,130.5,0.333514938397,263.934444444,4750.82,5.06166666667,28.4166666667,511.5,,20444.0980233
483,4317.0,50849.0,GREENFIELD,1.0,4.73496240602,75.0611278195,133.0,9983.13,1970-01-01 00:00:00.000000045,6.24436090226,830.5,0.333333333333,5.0,5.0,0.511538461538,0.333439799111,79.5318181818,1749.7,4.97409090909,5.27272727273,116.0,0.333333333333,99.8428571429,2795.6,5.31607142857,5.71428571429,160.0,,12328.3660604
484,4318.0,51566.0,RED OAK,69.0,5.00682539683,124.353492063,63.0,7834.27,1970-01-01 00:00:00.000000037,10.0992063492,636.25,0.333333333333,4.0,4.0,0.302884615385,0.333333333333,96.4425,1543.08,5.094375,9.046875,144.75,0.333333333333,125.330454545,2757.27,6.35227272727,7.02272727273,154.5,,12169.2658026
485,4319.0,50548.0,HUMBOLDT,46.0,4.73835443038,104.983670886,79.0,8293.71,1970-01-01 00:00:00.000000038,9.23734177215,729.75,0.333333333333,3.0,3.0,0.50641025641,0.333333333333,166.27125,2660.34,5.739375,10.40625,166.5,0.333333333333,61.1569565217,1406.61,3.79,6.78260869565,156.0,,6562.94296782
486,4320.0,50220.0,PERRY,8.0,4.96809160305,138.790763359,131.0,18181.59,1970-01-01 00:00:00.000000044,10.5419847328,1381.0,0.333333333333,3.0,3.0,0.839743589744,0.333333333333,95.55225,3822.09,4.99875,6.89375,275.75,0.333333333333,171.874814815,4640.62,5.62740740741,15.3425925926,414.25,,19986.6795935
487,4321.0,50616.0,CHARLES CITY,34.0,4.59943661972,134.056197183,71.0,9517.99,1970-01-01 00:00:00.000000036,14.3661971831,1020.0,0.333333333333,3.0,3.0,0.455128205128,0.333333333333,116.946315789,2221.98,4.13684210526,9.72368421053,184.75,0.333439187044,47.0158823529,799.27,4.69,4.10294117647,69.75,,4041.9946089
488,4324.0,50530.0,DAYTON,94.0,5.09090909091,83.5587878788,66.0,5514.88,1970-01-01 00:00:00.000000027,6.32954545455,417.75,0.333403865143,2.0,2.0,0.634615384615,0.333333333333,112.759047619,2367.94,5.38714285714,7.97619047619,167.5,0.333333333333,68.1488888889,1840.02,4.64851851852,4.07407407407,110.0,,8361.94225691
489,4326.0,50249.0,STRATFORD,40.0,5.65603174603,66.6619047619,63.0,4199.7,1970-01-01 00:00:00.000000027,5.21666666667,328.65,0.333333333333,2.0,2.0,0.605769230769,0.333333333333,94.44,849.96,4.91222222222,9.58333333333,86.25,0.333392582059,78.543125,1256.69,6.12375,6.65625,106.5,,5940.65466478
490,4334.0,52001.0,DUBUQUE,31.0,4.26904761905,228.088809524,84.0,19159.46,1970-01-01 00:00:00.000000040,20.0369047619,1683.1,0.333333333333,4.0,4.0,0.403846153846,0.333333333333,166.589090909,3664.96,4.54863636364,11.4886363636,252.75,0.333483958427,157.928181818,5211.63,4.77060606061,12.5727272727,414.9,,22356.8292995
491,4336.0,51237.0,GEORGE,60.0,4.92988505747,48.6306896552,87.0,4230.87,1970-01-01 00:00:00.000000037,3.24988505747,282.74,0.333333333333,3.0,3.0,0.557692307692,0.333333333333,73.3230769231,953.2,5.38230769231,4.44230769231,57.75,0.333333333333,32.7381818182,1080.36,4.77787878788,2.81818181818,93.0,,5208.74366908
492,4337.0,51241.0,LARCHWOOD,60.0,7.66925925926,109.953518519,54.0,5937.49,1970-01-01 00:00:00.000000024,5.82314814815,314.45,0.333368062791,1.0,1.0,1.03846153846,0.333420297417,157.07,1727.77,9.50636363636,7.13636363636,78.5,0.333333333333,104.57,1986.83,7.88157894737,4.85526315789,92.25,,8971.32156434
493,4344.0,50111.0,GRIMES,77.0,5.292704,29.746224,625.0,18591.39,1970-01-01 00:00:00.000000055,1.908096,1192.56,0.333333333333,5.0,5.0,2.40384615385,0.333333333333,29.7069047619,3743.07,5.50563492063,1.85198412698,233.35,0.333333333333,29.0449358974,4531.01,5.31852564103,1.715,267.54,,19531.7101371
494,4345.0,50112.0,GRINNELL,79.0,4.15955,37.7208,400.0,15088.32,1970-01-01 00:00:00.000000052,2.299475,919.79,0.333333333333,3.0,3.0,2.5641025641,0.333333333333,31.1005681818,2736.85,4.67375,2.05227272727,180.6,0.333333333333,32.4413461538,3373.9,3.75692307692,2.19038461538,227.8,,14728.7751162
495,4346.0,52332.0,SHELLSBURG,6.0,4.48929889299,31.6612177122,271.0,8580.19,1970-01-01 00:00:00.000000052,2.78051660517,753.52,0.333333333333,3.0,3.0,1.73717948718,0.333333333333,28.7961538462,1871.75,4.53384615385,2.36723076923,153.87,0.333481547354,36.2143103448,2100.43,5.00413793103,2.69137931034,156.1,,9442.85272246
496,4355.0,50248.0,STORY CITY,85.0,3.69363636364,90.2529090909,55.0,4963.91,1970-01-01 00:00:00.000000026,6.82018181818,375.11,0.333333333333,2.0,2.0,0.528846153846,0.333558863329,120.744615385,1569.68,4.44538461538,10.8553846154,141.12,0.333429505674,54.94,549.4,3.496,5.9,59.0,,3004.83360115
497,4359.0,50263.0,WAUKEE,25.0,3.93171428571,80.5891428571,35.0,2820.62,1970-01-01 00:00:00.000000017,6.30714285714,220.75,0.333481547354,1.0,1.0,0.673076923077,0.333643122677,88.66,797.94,3.57222222222,9.02777777778,81.25,0.333333333333,73.4882352941,1249.3,3.85352941176,4.84588235294,82.38,,5909.98023468
498,4361.0,50313.0,DES MOINES,77.0,3.94893617021,66.7510638298,94.0,6274.6,1970-01-01 00:00:00.000000040,4.35978723404,409.82,0.333333333333,3.0,3.0,0.602564102564,0.333333333333,70.63,1200.71,5.68705882353,5.48352941176,93.22,0.33343962585,45.62225,1824.89,2.943,4.0995,163.98,,8299.14061587
499,4362.0,50226.0,POLK CITY,77.0,3.84876712329,89.4154794521,73.0,6527.33,1970-01-01 00:00:00.000000034,5.92726027397,432.69,0.333525678015,3.0,3.0,0.467948717949,0.33353107909,145.255,1162.04,5.5875,8.0625,64.5,0.333540697207,93.9033333333,1690.26,4.01,6.29444444444,113.3,,7740.31808226
500,4368.0,50131.0,JOHNSTON,77.0,4.280625,61.9571875,64.0,3965.26,1970-01-01 00:00:00.000000029,4.6175,295.52,0.333333333333,2.0,2.0,0.615384615385,0.333333333333,58.8436842105,1118.03,4.42421052632,4.67105263158,88.75,0.333333333333,52.7064285714,737.89,3.68428571429,3.11928571429,43.67,,3787.21835462
501,4370.0,50211.0,NORWALK,91.0,4.16654545455,63.2794545455,55.0,3480.37,1970-01-01 00:00:00.000000029,4.80272727273,264.15,0.333333333333,2.0,2.0,0.528846153846,0.333467959074,56.4075,676.89,4.36166666667,4.21666666667,50.6,0.33351332768,69.8795454545,1537.35,5.06727272727,5.84954545455,128.69,,7105.6188799
502,4371.0,50265.0,WEST DES MOINES,77.0,3.858125,81.53421875,64.0,5218.19,1970-01-01 00:00:00.000000026,5.19171875,332.27,0.333482359576,3.0,3.0,0.410256410256,0.33353589507,83.8592857143,1174.03,4.81571428571,5.37285714286,75.22,0.333333333333,96.788,1451.82,5.11733333333,6.15,92.25,,6750.6007465
503,4373.0,50266.0,WEST DES MOINES,77.0,4.35695652174,90.2092391304,92.0,8299.25,1970-01-01 00:00:00.000000036,5.68510869565,523.03,0.333483958427,4.0,4.0,0.442307692308,0.333483958427,85.8057894737,1630.31,4.05631578947,5.42263157895,103.03,0.333333333333,85.6663636364,1884.66,4.51045454545,4.92454545455,108.34,,8547.2340782
504,4374.0,50111.0,GRIMES,77.0,3.95260869565,84.9567391304,46.0,3908.01,1970-01-01 00:00:00.000000027,6.29608695652,289.62,0.333333333333,3.0,3.0,0.294871794872,0.33359941324,84.355,674.84,2.85625,6.98375,55.87,0.333635539438,57.9858823529,985.76,3.36058823529,3.86235294118,65.66,,4816.07775747
505,4375.0,50111.0,GRIMES,77.0,3.81685714286,71.7331428571,70.0,5021.32,1970-01-01 00:00:00.000000032,5.22757142857,365.93,0.333333333333,3.0,3.0,0.448717948718,0.333545918367,78.8390909091,867.23,4.07363636364,5.75636363636,63.32,0.333425516224,70.2411111111,1264.34,3.02888888889,5.38722222222,96.97,,5972.4083035
506,4376.0,50401.0,MASON CITY,17.0,3.74831775701,77.1885981308,107.0,8259.18,1970-01-01 00:00:00.000000043,6.86495327103,734.55,0.333333333333,3.0,3.0,0.685897435897,0.333483958427,77.6947826087,1786.98,3.88956521739,6.4652173913,148.7,0.333333333333,67.9356666667,2038.07,4.008,6.08766666667,182.63,,9184.00868179
507,4377.0,50313.0,DES MOINES,77.0,3.3896,68.3818,100.0,6838.18,1970-01-01 00:00:00.000000035,3.9557,395.57,0.333333333333,3.0,3.0,0.641025641026,0.333333333333,69.7541176471,1185.82,2.75470588235,3.76,63.92,0.333333333333,32.1926315789,1223.32,3.88289473684,1.67184210526,63.53,,5802.14238708
508,4380.0,52358.0,WEST BRANCH,16.0,4.35392857143,101.831428571,28.0,2851.28,1970-01-01 00:00:00.000000016,7.31785714286,204.9,0.333333333333,2.0,2.0,0.269230769231,0.33340864588,92.085,368.34,4.5425,5.8875,23.55,0.333619948409,131.646,658.23,3.412,6.8,34.0,,3456.5654316
509,4382.0,50265.0,WEST DES MOINES,77.0,3.61953125,51.654375,128.0,6611.76,1970-01-01 00:00:00.000000048,3.291953125,421.37,0.333333333333,3.0,3.0,0.820512820513,0.333333333333,54.7445,1094.89,3.6955,3.389,67.78,0.333333333333,39.4248571429,1379.87,3.47171428571,2.508,87.78,,6451.95051035
